Species,value,sample_location_info,sample_lat_DD,sample_long_DD,sample_month
Anopheles quadrimaculatus,5,Fielding,27.529167,-82.588117,5
Anopheles quadrimaculatus,1,Palmetto shop,27.533281,-82.565712,5
Anopheles quadrimaculatus,7,Mote Ranch,27.4197,-82.47982,5
Anopheles quadrimaculatus,6,Lakewood Ranch,27.419517,-82.4262,5
Anopheles quadrimaculatus,1,Rye Rd,27.484586,-82.40161,5
Anopheles quadrimaculatus,2,Sandy Baptist,27.272953,-82.116503,5
Anopheles quadrimaculatus,18,Erie Rd.,27.574079,-82.5041,5
Anopheles quadrimaculatus,12,Thousand Oaks,27.564989,-82.480332,5
Anopheles quadrimaculatus,3,Parrish/Britt Rd.,27.564967,-82.424886,5
Anopheles quadrimaculatus,4,Bradley Rd.,27.60315,-82.098133,5
Anopheles quadrimaculatus,5,Carlton Rd.,27.613375,-82.123478,5
Anopheles quadrimaculatus,7,Palmetto Ball Park,27.531,-82.58235,5
Anopheles quadrimaculatus,36,Lakewood Ranch HS,27.44242,-82.43578,5
Anopheles quadrimaculatus,5,Frog Creek,27.590917,-82.548,5
Anopheles quadrimaculatus,1,Port,27.640483,-82.552667,5
Anopheles quadrimaculatus,1,French,27.603067,-82.535717,5
Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,5
Anopheles quadrimaculatus,36,Buffalo Creek Ball Park,27.578355,-82.483695,5
Anopheles quadrimaculatus,40,Erie Rd.,27.574079,-82.5041,5
Anopheles quadrimaculatus,6,Parrish,27.57484,-82.419638,5
Anopheles quadrimaculatus,7,Parrish/Britt Rd.,27.564967,-82.424886,5
Anopheles quadrimaculatus,37,Chapman Rd.,27.616367,-82.5353,5
Anopheles quadrimaculatus,2,French,27.603067,-82.535717,5
Anopheles quadrimaculatus,47,Grassfarm Rd.,27.627967,-82.496833,5
Anopheles quadrimaculatus,10,Fielding,27.529167,-82.588117,5
Anopheles quadrimaculatus,6,Carrs,27.554018,-82.545481,5
Anopheles quadrimaculatus,1,Palmetto shop,27.533281,-82.565712,5
Anopheles quadrimaculatus,8,Cortez Village,27.468452,-82.684313,5
Anopheles quadrimaculatus,2,Samoset,27.46947,-82.52402,5
Anopheles quadrimaculatus,1,Mullins,27.439449,-82.548928,5
Anopheles quadrimaculatus,6,Mote Ranch,27.4197,-82.47982,5
Anopheles quadrimaculatus,2,Tallevast,27.4266,-82.52471,5
Anopheles quadrimaculatus,9,Magnolia Manor,27.481256,-82.48042,5
Anopheles quadrimaculatus,4,Lakewood Ranch,27.419517,-82.4262,5
Anopheles quadrimaculatus,9,Soccer Field,27.426485,-82.376623,5
Anopheles quadrimaculatus,3,Rye Rd,27.484586,-82.40161,5
Anopheles quadrimaculatus,5,Braden Pines,27.43889,-82.43865,5
Anopheles quadrimaculatus,6,Upper Manatee,27.51261,-82.4319,5
Anopheles quadrimaculatus,8,Myakka,27.349733,-82.157581,5
Anopheles quadrimaculatus,1,Sandy Baptist,27.272953,-82.116503,5
Anopheles quadrimaculatus,22,Erie Rd.,27.574079,-82.5041,5
Anopheles quadrimaculatus,25,Thousand Oaks,27.564989,-82.480332,5
Anopheles quadrimaculatus,2,Parrish,27.57484,-82.419638,5
Anopheles quadrimaculatus,13,Carlton Rd.,27.613375,-82.123478,5
Anopheles quadrimaculatus,2,Keentown,27.570935,-82.137841,5
Anopheles quadrimaculatus,9,Palmetto Ball Park,27.531,-82.58235,5
Anopheles quadrimaculatus,2,Lloyd Park,27.489937,-82.533814,5
Anopheles quadrimaculatus,10,Buffalo Creek Ball Park,27.578355,-82.483695,5
Anopheles quadrimaculatus,63,Chapman Rd.,27.616367,-82.5353,5
Anopheles quadrimaculatus,1,Church,27.600978,-82.529357,5
Anopheles quadrimaculatus,1,French,27.603067,-82.535717,5
Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,5
Anopheles quadrimaculatus,35,Grassfarm Rd.,27.627967,-82.496833,5
Anopheles quadrimaculatus,2,French,27.603067,-82.535717,5
Anopheles quadrimaculatus,14,Port,27.640483,-82.552667,5
Anopheles quadrimaculatus,4,French,27.603067,-82.535717,5
Anopheles quadrimaculatus,6,Port,27.640483,-82.552667,5
Anopheles quadrimaculatus,6,Fielding,27.529167,-82.588117,5
Anopheles quadrimaculatus,2,Carrs,27.554018,-82.545481,5
Anopheles quadrimaculatus,1,Orbans,27.50312,-82.65739,5
Anopheles quadrimaculatus,1,Mullins,27.439449,-82.548928,5
Anopheles quadrimaculatus,4,Palm-Aire,27.406663,-82.504054,5
Anopheles quadrimaculatus,2,Rye Rd,27.484586,-82.40161,5
Anopheles quadrimaculatus,2,Braden Pines,27.43889,-82.43865,5
Anopheles quadrimaculatus,2,Upper Manatee,27.51261,-82.4319,5
Anopheles quadrimaculatus,4,Myakka,27.349733,-82.157581,5
Anopheles quadrimaculatus,3,Erie Rd.,27.574079,-82.5041,5
Anopheles quadrimaculatus,18,Thousand Oaks,27.564989,-82.480332,5
Anopheles quadrimaculatus,5,Parrish,27.57505,-82.419667,5
Anopheles quadrimaculatus,6,Bradley Rd.,27.60315,-82.098133,5
Anopheles quadrimaculatus,32,Carlton Rd.,27.613375,-82.123478,5
Anopheles quadrimaculatus,2,Keentown,27.570935,-82.137841,5
Anopheles quadrimaculatus,6,Braden River Park,27.44893,-82.498664,5
Anopheles quadrimaculatus,64,Lakewood Ranch HS,27.44242,-82.43578,5
Anopheles quadrimaculatus,6,French,27.603067,-82.535717,5
Anopheles quadrimaculatus,3,Buffalo Creek Ball Park,27.578355,-82.483695,5
Anopheles quadrimaculatus,43,Chapman Rd.,27.616367,-82.5353,5
Anopheles quadrimaculatus,1,Church,27.600978,-82.529357,5
Anopheles quadrimaculatus,3,French,27.603067,-82.535717,5
Anopheles quadrimaculatus,17,Grassfarm Rd.,27.627967,-82.496833,5
Anopheles quadrimaculatus,5,Buffalo Creek Ball Park,27.578355,-82.483695,5
Anopheles quadrimaculatus,134,Chapman Rd.,27.616367,-82.5353,6
Anopheles quadrimaculatus,20,Erie Rd.,27.574079,-82.5041,6
Anopheles quadrimaculatus,2,Parrish,27.57505,-82.419667,6
Anopheles quadrimaculatus,28,Chapman Rd.,27.616367,-82.5353,6
Anopheles quadrimaculatus,2,French,27.603067,-82.535717,6
Anopheles quadrimaculatus,35,Grassfarm Rd.,27.627967,-82.496833,6
Anopheles quadrimaculatus,10,Fielding,27.529167,-82.588117,6
Anopheles quadrimaculatus,4,Carrs,27.554018,-82.545481,6
Anopheles quadrimaculatus,1,Palmetto shop,27.533281,-82.565712,6
Anopheles quadrimaculatus,1,Fulwood,27.475085,-82.551283,6
Anopheles quadrimaculatus,3,Mote Ranch,27.4197,-82.47982,6
Anopheles quadrimaculatus,4,Tallevast,27.4266,-82.52471,6
Anopheles quadrimaculatus,2,Magnolia Manor,27.481256,-82.48042,6
Anopheles quadrimaculatus,1,Rye Rd,27.484586,-82.40161,6
Anopheles quadrimaculatus,8,Braden Pines,27.43889,-82.43865,6
Anopheles quadrimaculatus,4,Upper Manatee,27.51261,-82.4319,6
Anopheles quadrimaculatus,9,Bear Bay Rd.,27.47078,-82.16993,6
Anopheles quadrimaculatus,3,Erie Rd.,27.574079,-82.5041,6
Anopheles quadrimaculatus,6,Parrish,27.57484,-82.419638,6
Anopheles quadrimaculatus,5,Bunker Hill Church,27.591467,-82.19985,6
Anopheles quadrimaculatus,3,Bradley Rd.,27.60315,-82.098133,6
Anopheles quadrimaculatus,38,Carlton Rd.,27.613375,-82.123478,6
Anopheles quadrimaculatus,18,Lakewood Ranch HS,27.44242,-82.43578,6
Anopheles quadrimaculatus,18,Grassfarm Rd.,27.627967,-82.496833,6
Anopheles quadrimaculatus,5,Buffalo Creek Ball Park,27.578355,-82.483695,6
Anopheles quadrimaculatus,3,Church,27.600978,-82.529357,6
Anopheles quadrimaculatus,5,French,27.603067,-82.535717,6
Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,6
Anopheles quadrimaculatus,9,Buffalo Creek Ball Park,27.578355,-82.483695,6
Anopheles quadrimaculatus,2,Church,27.600978,-82.529357,6
Anopheles quadrimaculatus,19,Grassfarm Rd.,27.627967,-82.496833,6
Anopheles quadrimaculatus,16,Port,27.640483,-82.552667,6
Anopheles quadrimaculatus,1,Erie Rd.,27.574079,-82.5041,6
Anopheles quadrimaculatus,3,Parrish,27.57505,-82.419667,6
Anopheles quadrimaculatus,5,Parrish/Britt Rd.,27.564967,-82.424886,6
Anopheles quadrimaculatus,4,French,27.603067,-82.535717,6
Anopheles quadrimaculatus,9,Fielding,27.529167,-82.588117,6
Anopheles quadrimaculatus,10,Highland Shores,27.516317,-82.537735,6
Anopheles quadrimaculatus,2,Palmetto shop,27.533281,-82.565712,6
Anopheles quadrimaculatus,2,Orbans,27.50312,-82.65739,6
Anopheles quadrimaculatus,1,Cortez Village,27.468452,-82.684313,6
Anopheles quadrimaculatus,1,Fulwood,27.475085,-82.551283,6
Anopheles quadrimaculatus,2,Mullins,27.439449,-82.548928,6
Anopheles quadrimaculatus,2,Palm-Aire,27.406663,-82.504054,6
Anopheles quadrimaculatus,13,Lakewood Ranch,27.419517,-82.4262,6
Anopheles quadrimaculatus,3,Rye Rd,27.484586,-82.40161,6
Anopheles quadrimaculatus,1,Sandy Baptist,27.272953,-82.116503,6
Anopheles quadrimaculatus,3,Buffalo Creek Ball Park,27.578355,-82.483695,6
Anopheles quadrimaculatus,17,Grassfarm Rd.,27.627967,-82.496833,6
Anopheles quadrimaculatus,9,Buffalo Creek Ball Park,27.578355,-82.483695,6
Anopheles quadrimaculatus,23,Parrish,27.57505,-82.419667,6
Anopheles quadrimaculatus,34,Parrish,27.57484,-82.419638,6
Anopheles quadrimaculatus,11,Frog Creek,27.590917,-82.548,6
Anopheles quadrimaculatus,3,Buffalo Creek Ball Park,27.578355,-82.483695,6
Anopheles quadrimaculatus,18,Chapman Rd.,27.616367,-82.5353,6
Anopheles quadrimaculatus,1,French,27.603067,-82.535717,6
Anopheles quadrimaculatus,6,Erie Rd.,27.574079,-82.5041,6
Anopheles quadrimaculatus,12,Thousand Oaks,27.564989,-82.480332,6
Anopheles quadrimaculatus,9,Parrish,27.57505,-82.419667,6
Anopheles quadrimaculatus,5,Parrish,27.57484,-82.419638,6
Anopheles quadrimaculatus,1,Church,27.600978,-82.529357,6
Anopheles quadrimaculatus,4,Fielding,27.529167,-82.588117,6
Anopheles quadrimaculatus,1,Manatee HS,27.48887,-82.59214,6
Anopheles quadrimaculatus,1,Fulwood,27.475085,-82.551283,6
Anopheles quadrimaculatus,4,Mote Ranch,27.4197,-82.47982,6
Anopheles quadrimaculatus,14,Magnolia Manor,27.481256,-82.48042,6
Anopheles quadrimaculatus,4,Lakewood Ranch,27.419517,-82.4262,6
Anopheles quadrimaculatus,8,Braden Pines,27.43889,-82.43865,6
Anopheles quadrimaculatus,2,Race Track,27.474551,-82.324001,6
Anopheles quadrimaculatus,7,South 675,27.40779,-82.304,6
Anopheles quadrimaculatus,3,Erie Rd.,27.574079,-82.5041,6
Anopheles quadrimaculatus,33,Carlton Rd.,27.613375,-82.123478,6
Anopheles quadrimaculatus,6,Braden River Park,27.44893,-82.498664,6
Anopheles quadrimaculatus,10,Lakewood Ranch HS,27.44242,-82.43578,6
Anopheles quadrimaculatus,4,Buffalo Creek Ball Park,27.578355,-82.483695,6
Anopheles quadrimaculatus,6,French,27.603067,-82.535717,6
Anopheles quadrimaculatus,9,Buffalo Creek Ball Park,27.578355,-82.483695,6
Anopheles quadrimaculatus,18,Chapman Rd.,27.616367,-82.5353,6
Anopheles quadrimaculatus,11,French,27.603067,-82.535717,6
Anopheles quadrimaculatus,24,Frog Creek,27.590917,-82.548,6
Anopheles quadrimaculatus,2,Waterline Rd,27.4894,-82.361667,6
Anopheles quadrimaculatus,2,Apple,27.41218,-82.28757,6
Anopheles quadrimaculatus,5,Parrish/Britt Rd.,27.564967,-82.424886,6
Anopheles quadrimaculatus,18,French,27.603067,-82.535717,6
Anopheles quadrimaculatus,4,Erie Rd.,27.574079,-82.5041,6
Anopheles quadrimaculatus,13,Parrish,27.57505,-82.419667,6
Anopheles quadrimaculatus,12,Parrish,27.57484,-82.419638,6
Anopheles quadrimaculatus,2,Fielding,27.529167,-82.588117,6
Anopheles quadrimaculatus,3,Highland Shores,27.516317,-82.537735,6
Anopheles quadrimaculatus,6,Carrs,27.554018,-82.545481,6
Anopheles quadrimaculatus,1,St Stephens,27.499288,-82.600544,6
Anopheles quadrimaculatus,2,Fulwood,27.475085,-82.551283,6
Anopheles quadrimaculatus,2,Samoset,27.46947,-82.52402,6
Anopheles quadrimaculatus,2,Palm-Aire,27.406663,-82.504054,6
Anopheles quadrimaculatus,7,Mote Ranch,27.4197,-82.47982,6
Anopheles quadrimaculatus,6,Lakewood Ranch,27.419517,-82.4262,6
Anopheles quadrimaculatus,3,Braden Pines,27.43889,-82.43865,6
Anopheles quadrimaculatus,6,Jamie's Way,27.46357,-82.30379,6
Anopheles quadrimaculatus,1,Erie Rd.,27.574079,-82.5041,6
Anopheles quadrimaculatus,6,Thousand Oaks,27.564989,-82.480332,6
Anopheles quadrimaculatus,12,Parrish,27.57505,-82.419667,6
Anopheles quadrimaculatus,5,Bradley Rd.,27.60315,-82.098133,6
Anopheles quadrimaculatus,1,Palmetto Ball Park,27.531,-82.58235,6
Anopheles quadrimaculatus,3,Parrish/Britt Rd.,27.564967,-82.424886,6
Anopheles quadrimaculatus,3,Church,27.600978,-82.529357,6
Anopheles quadrimaculatus,12,French,27.603067,-82.535717,6
Anopheles quadrimaculatus,6,Parrish,27.57505,-82.419667,6
Anopheles quadrimaculatus,9,Thousand Oaks,27.564989,-82.480332,6
Anopheles quadrimaculatus,2,Parrish/Britt Rd.,27.564967,-82.424886,6
Anopheles quadrimaculatus,3,Fielding,27.529167,-82.588117,6
Anopheles quadrimaculatus,3,Highland Shores,27.516317,-82.537735,6
Anopheles quadrimaculatus,3,Samoset,27.46947,-82.52402,6
Anopheles quadrimaculatus,2,Palm-Aire,27.406663,-82.504054,6
Anopheles quadrimaculatus,3,Mote Ranch,27.4197,-82.47982,6
Anopheles quadrimaculatus,4,Tallevast,27.4266,-82.52471,6
Anopheles quadrimaculatus,13,Magnolia Manor,27.481256,-82.48042,6
Anopheles quadrimaculatus,13,Lakewood Ranch,27.419517,-82.4262,6
Anopheles quadrimaculatus,5,Rye Rd,27.484586,-82.40161,6
Anopheles quadrimaculatus,50,Braden Pines,27.43889,-82.43865,6
Anopheles quadrimaculatus,1,Race Track,27.474551,-82.324001,6
Anopheles quadrimaculatus,2,Sandy Baptist,27.272953,-82.116503,6
Anopheles quadrimaculatus,5,Erie Rd.,27.574079,-82.5041,6
Anopheles quadrimaculatus,1,Parrish/Britt Rd.,27.564967,-82.424886,6
Anopheles quadrimaculatus,2,Palmetto Ball Park,27.531,-82.58235,6
Anopheles quadrimaculatus,15,Braden River Park,27.44893,-82.498664,6
Anopheles quadrimaculatus,7,Lakewood Ranch HS,27.44242,-82.43578,6
Anopheles quadrimaculatus,4,Buffalo Creek Ball Park,27.578355,-82.483695,6
Anopheles quadrimaculatus,1,Waterline Rd,27.4894,-82.361667,7
Anopheles quadrimaculatus,4,Parrish/Britt Rd.,27.564967,-82.424886,7
Anopheles quadrimaculatus,1,French,27.603067,-82.535717,7
Anopheles quadrimaculatus,1,Erie Rd.,27.574079,-82.5041,7
Anopheles quadrimaculatus,4,Thousand Oaks,27.564989,-82.480332,7
Anopheles quadrimaculatus,2,Fielding,27.529167,-82.588117,7
Anopheles quadrimaculatus,6,Highland Shores,27.516317,-82.537735,7
Anopheles quadrimaculatus,4,Samoset,27.46947,-82.52402,7
Anopheles quadrimaculatus,1,Mullins,27.439449,-82.548928,7
Anopheles quadrimaculatus,11,Palm-Aire,27.406663,-82.504054,7
Anopheles quadrimaculatus,3,Lakewood Ranch,27.419517,-82.4262,7
Anopheles quadrimaculatus,3,Rye Rd,27.484586,-82.40161,7
Anopheles quadrimaculatus,7,Braden Pines,27.43889,-82.43865,7
Anopheles quadrimaculatus,2,Bradley Rd.,27.60315,-82.098133,7
Anopheles quadrimaculatus,2,Keentown,27.570935,-82.137841,7
Anopheles quadrimaculatus,2,Palmetto Ball Park,27.531,-82.58235,7
Anopheles quadrimaculatus,1,Braden River Park,27.44893,-82.498664,7
Anopheles quadrimaculatus,5,Lakewood Ranch HS,27.44242,-82.43578,7
Anopheles quadrimaculatus,9,Grassfarm Rd.,27.627967,-82.496833,7
Anopheles quadrimaculatus,1,Church,27.600978,-82.529357,7
Anopheles quadrimaculatus,4,Buffalo Creek Ball Park,27.578355,-82.483695,7
Anopheles quadrimaculatus,5,Buffalo Creek Ball Park,27.578355,-82.483695,7
Anopheles quadrimaculatus,41,Parrish,27.57505,-82.419667,7
Anopheles quadrimaculatus,1,Fielding,27.529167,-82.588117,7
Anopheles quadrimaculatus,1,Manatee HS,27.48887,-82.59214,7
Anopheles quadrimaculatus,1,Fulwood,27.475085,-82.551283,7
Anopheles quadrimaculatus,2,Mullins,27.439449,-82.548928,7
Anopheles quadrimaculatus,3,Tallevast,27.4266,-82.52471,7
Anopheles quadrimaculatus,3,Lakewood Ranch,27.419517,-82.4262,7
Anopheles quadrimaculatus,15,Braden Pines,27.43889,-82.43865,7
Anopheles quadrimaculatus,3,Upper Manatee,27.51261,-82.4319,7
Anopheles quadrimaculatus,16,Sandy Baptist,27.272953,-82.116503,7
Anopheles quadrimaculatus,8,Thousand Oaks,27.564989,-82.480332,7
Anopheles quadrimaculatus,3,Parrish/Britt Rd.,27.564967,-82.424886,7
Anopheles quadrimaculatus,1,Palmetto Ball Park,27.531,-82.58235,7
Anopheles quadrimaculatus,2,Braden River Park,27.44893,-82.498664,7
Anopheles quadrimaculatus,2,Parrish,27.57484,-82.419638,7
Anopheles quadrimaculatus,12,Erie Rd.,27.574079,-82.5041,7
Anopheles quadrimaculatus,4,Fielding,27.529167,-82.588117,7
Anopheles quadrimaculatus,3,Tallevast,27.4266,-82.52471,7
Anopheles quadrimaculatus,15,Rye Rd,27.484586,-82.40161,7
Anopheles quadrimaculatus,11,Waterline Rd,27.4894,-82.361667,7
Anopheles quadrimaculatus,8,Wauchula Rd.,27.426958,-82.133258,7
Anopheles quadrimaculatus,18,Erie Rd.,27.574079,-82.5041,7
Anopheles quadrimaculatus,17,Thousand Oaks,27.564989,-82.480332,7
Anopheles quadrimaculatus,1,Shiver,27.569469,-82.593177,7
Anopheles quadrimaculatus,4,Waterline Rd,27.4894,-82.361667,7
Anopheles quadrimaculatus,1,Upper Manatee,27.51261,-82.4319,7
Anopheles quadrimaculatus,8,Race Track,27.474551,-82.324001,7
Anopheles quadrimaculatus,5,Mossy Hammock,27.286571,-82.23038,7
Anopheles quadrimaculatus,4,Carrs,27.554018,-82.545481,7
Anopheles quadrimaculatus,1,Mullins,27.439449,-82.548928,7
Anopheles quadrimaculatus,11,Lakewood Ranch,27.419517,-82.4262,7
Anopheles quadrimaculatus,8,Wauchula Rd.,27.426958,-82.133258,7
Anopheles quadrimaculatus,1,Erie Rd.,27.574079,-82.5041,7
Anopheles quadrimaculatus,2,Palmetto Ball Park,27.531,-82.58235,7
Anopheles quadrimaculatus,8,Braden River Park,27.44893,-82.498664,7
Anopheles quadrimaculatus,1,French,27.603067,-82.535717,7
Anopheles quadrimaculatus,8,Grassfarm Rd.,27.627967,-82.496833,7
Anopheles quadrimaculatus,12,Port,27.640483,-82.552667,7
Anopheles quadrimaculatus,11,Buffalo Creek Ball Park,27.578355,-82.483695,7
Anopheles quadrimaculatus,5,Parrish/Britt Rd.,27.564967,-82.424886,7
Anopheles quadrimaculatus,5,Upper Manatee,27.51261,-82.4319,7
Anopheles quadrimaculatus,15,Chapman Rd.,27.616367,-82.5353,7
Anopheles quadrimaculatus,3,Frog Creek,27.590917,-82.548,7
Anopheles quadrimaculatus,7,Grassfarm Rd.,27.627967,-82.496833,7
Anopheles quadrimaculatus,1,Waterline Rd,27.4894,-82.361667,7
Anopheles quadrimaculatus,6,Rye Rd,27.484586,-82.40161,7
Anopheles quadrimaculatus,11,Parrish,27.57484,-82.419638,7
Anopheles quadrimaculatus,38,Chapman Rd.,27.616367,-82.5353,8
Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,8
Anopheles quadrimaculatus,1,Erie Rd.,27.574079,-82.5041,8
Anopheles quadrimaculatus,12,Thousand Oaks,27.564989,-82.480332,8
Anopheles quadrimaculatus,1,Fielding,27.529167,-82.588117,8
Anopheles quadrimaculatus,4,Highland Shores,27.516317,-82.537735,8
Anopheles quadrimaculatus,2,Carrs,27.554018,-82.545481,8
Anopheles quadrimaculatus,1,Palmetto shop,27.533281,-82.565712,8
Anopheles quadrimaculatus,2,Palm-Aire,27.406663,-82.504054,8
Anopheles quadrimaculatus,4,Mote Ranch,27.4197,-82.47982,8
Anopheles quadrimaculatus,4,Tallevast,27.4266,-82.52471,8
Anopheles quadrimaculatus,2,Lakewood Ranch,27.419517,-82.4262,8
Anopheles quadrimaculatus,2,Rye Rd,27.484586,-82.40161,8
Anopheles quadrimaculatus,5,Upper Manatee,27.51261,-82.4319,8
Anopheles quadrimaculatus,2,Race Track,27.474551,-82.324001,8
Anopheles quadrimaculatus,2,Erie Rd.,27.574079,-82.5041,8
Anopheles quadrimaculatus,7,Thousand Oaks,27.564989,-82.480332,8
Anopheles quadrimaculatus,4,Bunker Hill Church,27.591467,-82.19985,8
Anopheles quadrimaculatus,1,Palmetto Ball Park,27.531,-82.58235,8
Anopheles quadrimaculatus,4,Lakewood Ranch HS,27.44242,-82.43578,8
Anopheles quadrimaculatus,9,Buffalo Creek Ball Park,27.578355,-82.483695,8
Anopheles quadrimaculatus,2,French,27.603067,-82.535717,8
Anopheles quadrimaculatus,1,Waterline Rd,27.4894,-82.361667,8
Anopheles quadrimaculatus,10,Buffalo Creek Ball Park,27.578355,-82.483695,8
Anopheles quadrimaculatus,234,Parrish,27.57505,-82.419667,8
Anopheles quadrimaculatus,15,Buffalo Creek Ball Park,27.578355,-82.483695,8
Anopheles quadrimaculatus,1,Erie Rd.,27.574079,-82.5041,8
Anopheles quadrimaculatus,3,Frog Creek,27.590917,-82.548,8
Anopheles quadrimaculatus,3,Fielding,27.529167,-82.588117,8
Anopheles quadrimaculatus,4,Highland Shores,27.516317,-82.537735,8
Anopheles quadrimaculatus,1,Fulwood,27.475085,-82.551283,8
Anopheles quadrimaculatus,1,Samoset,27.46947,-82.52402,8
Anopheles quadrimaculatus,6,Palm-Aire,27.406663,-82.504054,8
Anopheles quadrimaculatus,1,Tallevast,27.4266,-82.52471,8
Anopheles quadrimaculatus,3,Rye Rd,27.484586,-82.40161,8
Anopheles quadrimaculatus,3,Braden Pines,27.43889,-82.43865,8
Anopheles quadrimaculatus,1,Waterline Rd,27.4894,-82.361667,8
Anopheles quadrimaculatus,2,Race Track,27.474551,-82.324001,8
Anopheles quadrimaculatus,5,Erie Rd.,27.574079,-82.5041,8
Anopheles quadrimaculatus,15,Chapman Rd.,27.616367,-82.5353,8
Anopheles quadrimaculatus,4,French,27.603067,-82.535717,8
Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,8
Anopheles quadrimaculatus,6,Grassfarm Rd.,27.627967,-82.496833,8
Anopheles quadrimaculatus,5,Thousand Oaks,27.564989,-82.480332,8
Anopheles quadrimaculatus,9,Parrish/Britt Rd.,27.564967,-82.424886,8
Anopheles quadrimaculatus,4,French,27.603067,-82.535717,8
Anopheles quadrimaculatus,2,Fielding,27.529167,-82.588117,8
Anopheles quadrimaculatus,3,Highland Shores,27.516317,-82.537735,8
Anopheles quadrimaculatus,1,Carrs,27.554018,-82.545481,8
Anopheles quadrimaculatus,1,Palmetto shop,27.533281,-82.565712,8
Anopheles quadrimaculatus,3,Bolleteries Soccer field,27.447151,-82.62052,8
Anopheles quadrimaculatus,1,Mullins,27.439449,-82.548928,8
Anopheles quadrimaculatus,5,Palm-Aire,27.406663,-82.504054,8
Anopheles quadrimaculatus,9,Mote Ranch,27.4197,-82.47982,8
Anopheles quadrimaculatus,6,Tallevast,27.4266,-82.52471,8
Anopheles quadrimaculatus,5,Magnolia Manor,27.481256,-82.48042,8
Anopheles quadrimaculatus,18,Lakewood Ranch,27.419517,-82.4262,8
Anopheles quadrimaculatus,6,Rye Rd,27.484586,-82.40161,8
Anopheles quadrimaculatus,20,Braden Pines,27.43889,-82.43865,8
Anopheles quadrimaculatus,2,Apple,27.41218,-82.28757,8
Anopheles quadrimaculatus,6,Erie Rd.,27.574079,-82.5041,8
Anopheles quadrimaculatus,12,Bunker Hill Church,27.591467,-82.19985,8
Anopheles quadrimaculatus,48,Bradley Rd.,27.60315,-82.098133,8
Anopheles quadrimaculatus,7,Braden River Park,27.44893,-82.498664,8
Anopheles quadrimaculatus,9,Lakewood Ranch HS,27.44242,-82.43578,8
Anopheles quadrimaculatus,12,Chapman Rd.,27.616367,-82.5353,8
Anopheles quadrimaculatus,7,Frog Creek,27.590917,-82.548,8
Anopheles quadrimaculatus,4,Frog Creek,27.590917,-82.548,8
Anopheles quadrimaculatus,1,Parrish,27.57484,-82.419638,8
Anopheles quadrimaculatus,3,Parrish/Britt Rd.,27.564967,-82.424886,8
Anopheles quadrimaculatus,6,Fielding,27.529167,-82.588117,8
Anopheles quadrimaculatus,4,Mote Ranch,27.4197,-82.47982,8
Anopheles quadrimaculatus,8,Magnolia Manor,27.481256,-82.48042,8
Anopheles quadrimaculatus,4,Soccer Field,27.426485,-82.376623,8
Anopheles quadrimaculatus,6,Rye Rd,27.484586,-82.40161,8
Anopheles quadrimaculatus,8,Braden Pines,27.43889,-82.43865,8
Anopheles quadrimaculatus,2,Upper Manatee,27.51261,-82.4319,8
Anopheles quadrimaculatus,5,Jamie's Way,27.46357,-82.30379,8
Anopheles quadrimaculatus,1,Race Track,27.474551,-82.324001,8
Anopheles quadrimaculatus,1,Gopher Hill,27.40805,-82.260329,8
Anopheles quadrimaculatus,8,Myakka,27.349733,-82.157581,8
Anopheles quadrimaculatus,21,Singletary Rd,27.34712,-82.243525,8
Anopheles quadrimaculatus,10,Erie Rd.,27.574079,-82.5041,8
Anopheles quadrimaculatus,15,Thousand Oaks,27.564989,-82.480332,8
Anopheles quadrimaculatus,36,Bradley Rd.,27.60315,-82.098133,8
Anopheles quadrimaculatus,30,Carlton Rd.,27.613375,-82.123478,8
Anopheles quadrimaculatus,3,Keentown,27.570935,-82.137841,8
Anopheles quadrimaculatus,1,Waterline Rd,27.4894,-82.361667,8
Anopheles quadrimaculatus,3,Buffalo Creek Ball Park,27.578355,-82.483695,8
Anopheles quadrimaculatus,2,Parrish/Britt Rd.,27.564967,-82.424886,8
Anopheles quadrimaculatus,4,Parrish/Britt Rd.,27.564967,-82.424886,8
Anopheles quadrimaculatus,2,Fielding,27.529167,-82.588117,9
Anopheles quadrimaculatus,3,Highland Shores,27.516317,-82.537735,9
Anopheles quadrimaculatus,1,Palmetto shop,27.533281,-82.565712,9
Anopheles quadrimaculatus,2,Samoset,27.46947,-82.52402,9
Anopheles quadrimaculatus,4,Mote Ranch,27.4197,-82.47982,9
Anopheles quadrimaculatus,2,Tallevast,27.4266,-82.52471,9
Anopheles quadrimaculatus,1,Magnolia Manor,27.481256,-82.48042,9
Anopheles quadrimaculatus,4,Lakewood Ranch,27.419517,-82.4262,9
Anopheles quadrimaculatus,2,Rye Rd,27.484586,-82.40161,9
Anopheles quadrimaculatus,26,Braden Pines,27.43889,-82.43865,9
Anopheles quadrimaculatus,1,Upper Manatee,27.51261,-82.4319,9
Anopheles quadrimaculatus,2,Wauchula Rd.,27.426958,-82.133258,9
Anopheles quadrimaculatus,1,Prichard Rd.,27.639167,-82.417083,9
